run, id, cycles, Branch mispredictions, Icache busy
4, 41, 184801, 39, 0 
4, 42, 185263, 193, 0 
4, 43, 185263, 193, 0 
4, 44, 185263, 193, 0 
4, 45, 184801, 39, 0 
4, 46, 185263, 193, 0 
4, 47, 185263, 193, 0 
4, 48, 185263, 193, 0 
4, 49, 184801, 39, 0 
5, 0, 472329, 119, 132 
5, 1, 192695, 263, 3 
5, 2, 185263, 193, 0 
5, 3, 185263, 193, 0 
5, 4, 185263, 193, 0 
5, 5, 184800, 39, 0 
5, 6, 185263, 193, 0 
5, 7, 185263, 193, 0 
5, 8, 185263, 193, 0 
5, 9, 184801, 39, 0 
5, 10, 185263, 193, 0 
5, 11, 185263, 193, 0 
5, 12, 185263, 193, 0 
5, 13, 184801, 39, 0 
5, 14, 185263, 193, 0 
